,start,end,total,ratio,lat,lon,start_0,end_0,ratio_0,start_1,end_1,ratio_1,start_2,end_2,ratio_2,start_3,end_3,ratio_3,start_4,end_4,ratio_4,start_5,end_5,ratio_5,start_6,end_6,ratio_6,start_7,end_7,ratio_7,start_8,end_8,ratio_8,start_9,end_9,ratio_9,start_10,end_10,ratio_10,start_11,end_11,ratio_11,start_12,end_12,ratio_12,start_13,end_13,ratio_13,start_14,end_14,ratio_14,start_15,end_15,ratio_15,start_16,end_16,ratio_16,start_17,end_17,ratio_17,start_18,end_18,ratio_18,start_19,end_19,ratio_19,start_20,end_20,ratio_20,start_21,end_21,ratio_21,start_22,end_22,ratio_22,start_23,end_23,ratio_23,start_Mon,end_Mon,ratio_Mon,start_Tue,end_Tue,ratio_Tue,start_Wed,end_Wed,ratio_Wed,start_Thu,end_Thu,ratio_Thu,start_Fri,end_Fri,ratio_Fri,start_Sat,end_Sat,ratio_Sat,start_Sun,end_Sun,ratio_Sun,station_id,total_0,total_1,total_2,total_3,total_4,total_5,total_6,total_7,total_8,total_9,total_10,total_11,total_12,total_13,total_14,total_15,total_16,total_17,total_18,total_19,total_20,total_21,total_22,total_23,total_Mon,total_Tue,total_Wed,total_Thu,total_Fri,total_Sat,total_Sun
3033,1547,1712,3259,0.5252989880404784,34.045539899999994,-118.25667,41,34,0.45454545454545453,25,21,0.4583333333333333,8,6,0.4375,8,0,0.1,3,0,0.2,0,2,0.75,3,12,0.7647058823529411,15,40,0.7192982456140351,23,73,0.7551020408163265,29,95,0.7619047619047619,53,102,0.6560509554140127,77,107,0.5806451612903226,161,164,0.5045871559633027,120,167,0.5813148788927336,113,128,0.5308641975308642,84,98,0.5380434782608695,107,101,0.4857142857142857,193,105,0.35333333333333333,128,123,0.4901185770750988,74,105,0.585635359116022,86,87,0.5028571428571429,89,67,0.43037974683544306,65,38,0.37142857142857144,42,37,0.4691358024691358,202,216,0.5166666666666667,200,266,0.5705128205128205,215,222,0.5079726651480638,253,284,0.5287569573283859,271,285,0.5125448028673835,247,252,0.5049900199600799,159,187,0.5402298850574713,3033,75,46,14,8,3,2,15,55,96,124,155,184,325,287,241,182,208,298,251,179,173,156,103,79,418,466,437,537,556,499,346
3034,6161,6476,12637,0.512461428910515,34.0420609,-118.26338,58,95,0.6193548387096774,37,58,0.6082474226804123,12,41,0.7636363636363637,5,4,0.45454545454545453,5,4,0.45454545454545453,21,28,0.5686274509803921,72,35,0.3302752293577982,144,110,0.43359375,454,442,0.4933184855233853,704,210,0.23034934497816595,368,319,0.4644412191582003,346,292,0.4578125,587,418,0.4160873882820258,482,557,0.5360230547550432,345,469,0.5759803921568627,297,272,0.47810858143607704,295,330,0.5279106858054227,475,526,0.5254237288135594,417,717,0.6320422535211268,380,605,0.6139817629179332,260,406,0.6092814371257484,159,251,0.6116504854368932,163,165,0.503030303030303,75,122,0.6180904522613065,870,974,0.528169014084507,946,1052,0.5265,973,1034,0.5151816824290691,1002,1059,0.5138148327678138,991,1018,0.5067130780706116,751,686,0.477414871438499,628,653,0.509742790335152,3034,153,95,53,9,9,49,107,254,896,914,687,638,1005,1039,814,569,625,1001,1134,985,666,410,328,197,1844,1998,2007,2061,2009,1437,1281
3035,7480,8072,15552,0.519030474476019,34.0460701,-118.23308999999999,104,66,0.38953488372093026,55,51,0.48148148148148145,39,35,0.47368421052631576,22,24,0.5208333333333334,7,13,0.6363636363636364,10,40,0.7884615384615384,23,94,0.7983193277310925,85,257,0.75,218,626,0.7411347517730497,187,607,0.7638190954773869,265,389,0.5945121951219512,433,420,0.49239766081871345,558,669,0.5451586655817738,562,598,0.5154905335628227,563,557,0.49732620320855614,579,526,0.4760614272809395,761,538,0.4142966948501153,678,597,0.4682850430696946,641,615,0.48966613672496023,567,468,0.4522661523625844,387,388,0.5006435006435006,335,222,0.39892665474060823,241,163,0.4039408866995074,160,109,0.4059040590405904,990,1078,0.521256038647343,1045,1152,0.5243292405638926,1079,1221,0.5308427454387489,1092,1206,0.5247826086956522,1174,1282,0.5219690805532954,1036,1063,0.5064255116611137,1064,1070,0.5014044943820225,3035,170,106,74,46,20,50,117,342,844,794,654,853,1227,1160,1120,1105,1299,1275,1256,1035,775,557,404,269,2068,2197,2300,2298,2456,2099,2134
3036,2256,2866,5122,0.5595238095238095,34.040988899999995,-118.2558,20,31,0.6037735849056604,7,18,0.7037037037037037,7,10,0.5789473684210527,2,0,0.25,8,2,0.25,2,1,0.4,2,34,0.9210526315789473,25,90,0.7777777777777778,50,131,0.7213114754098361,83,244,0.7446808510638298,103,128,0.5536480686695279,188,175,0.4821917808219178,219,305,0.5817490494296578,232,302,0.5652985074626866,202,252,0.5548245614035088,176,182,0.5083333333333333,210,204,0.49278846153846156,172,217,0.5575447570332481,149,127,0.460431654676259,144,118,0.45075757575757575,87,114,0.5665024630541872,61,70,0.5338345864661654,68,63,0.48120300751879697,39,48,0.550561797752809,232,337,0.5919439579684763,250,351,0.5837479270315091,276,360,0.5658307210031348,281,376,0.5720789074355084,324,378,0.5383522727272727,448,544,0.5482897384305835,445,520,0.5387797311271976,3036,51,25,17,2,10,3,36,115,181,327,231,363,524,534,454,358,414,389,276,262,201,131,131,87,569,601,636,657,702,992,965
3037,2230,2762,4992,0.55326391670004,34.0348015,-118.23128,73,45,0.38333333333333336,36,31,0.463768115942029,16,16,0.5,8,2,0.25,4,6,0.5833333333333334,0,0,0.5,9,92,0.9029126213592233,25,55,0.6829268292682927,36,111,0.7516778523489933,71,101,0.5862068965517241,70,113,0.6162162162162163,163,109,0.40145985401459855,216,200,0.48086124401913877,183,192,0.5119363395225465,159,189,0.5428571428571428,151,188,0.5542521994134897,125,175,0.5827814569536424,118,234,0.6638418079096046,190,282,0.5970464135021097,170,168,0.4970588235294118,146,149,0.5050505050505051,111,115,0.5087719298245614,87,110,0.5577889447236181,63,79,0.5555555555555556,242,316,0.5660714285714286,238,321,0.5739750445632799,318,391,0.5513361462728551,338,418,0.5527704485488126,319,413,0.5640326975476839,432,481,0.526775956284153,343,422,0.5514993481095176,3037,118,67,32,10,10,0,101,80,147,172,183,272,416,375,348,339,300,352,472,338,295,226,197,142,558,559,709,756,732,913,765
3038,7015,6885,13900,0.4953244137534168,34.0441589,-118.25158,92,223,0.7066246056782335,160,85,0.3481781376518219,32,59,0.6451612903225806,18,18,0.5,28,16,0.3695652173913043,51,13,0.21212121212121213,60,14,0.19736842105263158,174,47,0.21524663677130046,300,177,0.37160751565762007,320,156,0.3284518828451883,371,250,0.4028892455858748,389,357,0.4786096256684492,414,491,0.5424476295479603,535,406,0.43160127253446445,520,425,0.4498416050686378,425,416,0.49466192170818507,450,466,0.5087145969498911,624,548,0.4676320272572402,481,638,0.5700267618198037,480,498,0.5091836734693878,334,440,0.5682989690721649,295,440,0.5983717774762551,262,332,0.5587248322147651,200,370,0.6486013986013986,879,835,0.48717948717948717,931,969,0.5099894847528917,912,923,0.5029940119760479,973,951,0.49428868120456904,1076,998,0.48121387283236994,1179,1120,0.48717948717948717,1065,1089,0.5055658627087198,3038,315,245,91,36,44,64,74,221,477,476,621,746,905,941,945,841,916,1172,1119,978,774,735,594,570,1714,1900,1835,1924,2074,2299,2154
3039,116,115,231,0.4978540772532189,34.024479,-118.39386699999999,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,3,1,0.3333333333333333,13,0,0.06666666666666667,28,2,0.09375,5,4,0.45454545454545453,14,14,0.5,15,15,0.5,23,19,0.45454545454545453,14,23,0.6153846153846154,1,32,0.9428571428571428,0,5,0.8571428571428571,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,1,0,0.3333333333333333,0,0,0.5,0,0,0.5,2,2,0.5,0,0,0.5,113,113,0.5,3039,0,0,0,0,0,0,0,4,13,30,9,28,30,42,37,33,5,0,0,0,0,0,0,0,0,1,0,0,4,0,226
3040,2234,1529,3763,0.4063745019920319,34.0535698,-118.26636,17,15,0.47058823529411764,4,24,0.8333333333333334,2,13,0.8235294117647058,4,5,0.5454545454545454,6,3,0.36363636363636365,7,3,0.3333333333333333,21,1,0.08333333333333333,49,10,0.18032786885245902,321,97,0.23333333333333334,128,66,0.34183673469387754,121,62,0.34054054054054056,148,91,0.3817427385892116,168,120,0.41724137931034483,176,149,0.45871559633027525,163,127,0.4383561643835616,163,120,0.4245614035087719,152,105,0.4092664092664093,129,90,0.4117647058823529,137,110,0.4457831325301205,150,104,0.41015625,63,94,0.5974842767295597,55,61,0.5254237288135594,28,36,0.5606060606060606,22,23,0.5106382978723404,301,196,0.39478957915831664,248,141,0.3631713554987212,286,169,0.37199124726477023,302,203,0.40236686390532544,249,184,0.42528735632183906,350,239,0.40609137055837563,498,397,0.443701226309922,3040,32,28,15,9,9,10,22,59,418,194,183,239,288,325,290,283,257,219,247,254,157,116,64,45,497,389,455,505,433,589,895
3042,8346,10754,19100,0.5630300492095068,34.0493011,-118.23881000000002,145,138,0.48771929824561405,67,98,0.592814371257485,41,45,0.5227272727272727,25,22,0.46938775510204084,9,15,0.6153846153846154,27,26,0.4909090909090909,253,46,0.15614617940199335,708,87,0.11041405269761606,1171,251,0.17696629213483145,696,173,0.1997703788748565,284,199,0.41237113402061853,275,321,0.5384615384615384,377,548,0.5922330097087378,409,530,0.5642933049946866,470,502,0.5164271047227926,443,648,0.5937785910338518,414,1227,0.7474132684114425,478,2033,0.8093911659371269,470,1338,0.7397790055248619,430,848,0.66328125,363,537,0.5964523281596452,322,464,0.5901015228426396,260,384,0.5959752321981424,209,274,0.5670103092783505,1208,1545,0.5611615245009074,1256,1592,0.5589473684210526,1265,1679,0.570264765784114,1350,1765,0.5665704202759063,1312,1690,0.5629161118508655,972,1253,0.5630893578805568,983,1230,0.5557562076749436,3042,283,165,86,47,24,53,299,795,1422,869,483,596,925,939,972,1091,1641,2511,1808,1278,900,786,644,483,2753,2848,2944,3115,3002,2225,2213
3045,516,789,1305,0.6044376434583014,34.028511,-118.25667,4,17,0.782608695652174,5,8,0.6,0,15,0.9411764705882353,3,2,0.42857142857142855,3,1,0.3333333333333333,3,3,0.5,9,7,0.4444444444444444,39,13,0.25925925925925924,49,21,0.3055555555555556,41,31,0.43243243243243246,21,40,0.6507936507936508,13,31,0.6956521739130435,22,23,0.5106382978723404,35,24,0.4098360655737705,25,46,0.6438356164383562,25,32,0.559322033898305,35,94,0.7251908396946565,64,175,0.7302904564315352,39,68,0.6330275229357798,27,31,0.5333333333333333,12,21,0.6285714285714286,12,31,0.7111111111111111,16,33,0.6666666666666666,14,22,0.6052631578947368,86,122,0.5857142857142857,68,123,0.6424870466321243,86,142,0.6217391304347826,71,128,0.6417910447761194,93,117,0.5566037735849056,53,76,0.5877862595419847,59,81,0.5774647887323944,3045,21,13,15,5,4,6,16,52,70,72,61,44,45,59,71,57,129,239,107,58,33,43,49,36,208,191,228,199,210,129,140
3046,2917,2577,5494,0.46906841339155747,34.0530205,-118.24795,46,25,0.3561643835616438,49,36,0.42528735632183906,27,15,0.36363636363636365,3,2,0.42857142857142855,4,2,0.375,3,12,0.7647058823529411,22,41,0.6461538461538462,43,69,0.6140350877192983,84,188,0.6897810218978102,133,195,0.593939393939394,164,89,0.35294117647058826,193,157,0.44886363636363635,289,212,0.4234592445328032,149,244,0.620253164556962,176,157,0.4716417910447761,202,169,0.45576407506702415,260,145,0.35872235872235875,211,186,0.46867167919799496,274,187,0.4060475161987041,174,167,0.4897959183673469,107,83,0.4375,122,80,0.39705882352941174,115,55,0.32558139534883723,67,61,0.47692307692307695,383,359,0.4838709677419355,467,409,0.46697038724373574,398,385,0.49171974522292994,484,426,0.4682017543859649,422,363,0.4625158831003812,345,265,0.434640522875817,418,370,0.46962025316455697,3046,71,85,42,5,6,15,63,112,272,328,253,350,501,393,333,371,405,397,461,341,190,202,170,128,742,876,783,910,785,610,788
3047,4634,4462,9096,0.49054737304902174,34.0447006,-118.25243999999999,75,145,0.6576576576576577,57,83,0.5915492957746479,27,58,0.6781609195402298,8,14,0.625,148,14,0.09146341463414634,43,13,0.2413793103448276,92,42,0.3161764705882353,412,169,0.2915951972555746,516,256,0.33204134366925064,244,148,0.37817258883248733,193,124,0.39184952978056425,184,137,0.42724458204334365,297,186,0.38556701030927837,265,241,0.4763779527559055,213,232,0.5212527964205816,274,259,0.48598130841121495,265,527,0.6649874055415617,314,492,0.6101485148514851,357,468,0.5671100362756953,228,273,0.5447316103379721,166,180,0.5201149425287356,96,176,0.6459854014598541,100,129,0.5627705627705628,60,96,0.6139240506329114,641,628,0.4948859166011015,715,689,0.4907539118065434,728,694,0.488061797752809,739,652,0.4687724335965542,736,719,0.49416609471516815,532,559,0.5123513266239708,543,521,0.4896810506566604,3047,220,140,85,22,162,56,134,581,772,392,317,321,483,506,445,533,792,806,825,501,346,272,229,156,1269,1404,1422,1391,1455,1091,1064
3048,6386,6753,13139,0.5139639296857165,34.03918839999999,-118.23253000000001,70,131,0.6502463054187192,29,27,0.4827586206896552,37,28,0.43283582089552236,3,17,0.8181818181818182,4,5,0.5454545454545454,12,16,0.5666666666666667,79,91,0.5348837209302325,152,102,0.40234375,358,319,0.47128129602356406,341,384,0.5295735900962861,334,293,0.46740858505564387,348,376,0.5192837465564738,469,446,0.48745910577971646,574,468,0.4492337164750958,434,430,0.4976905311778291,386,466,0.5468384074941453,526,423,0.4458464773922187,544,464,0.4603960396039604,541,630,0.5379369138959932,399,484,0.5480225988700564,309,432,0.5827725437415882,220,310,0.5845864661654135,125,256,0.6710182767624021,92,155,0.6265060240963856,864,926,0.5172991071428571,842,932,0.5253378378378378,890,950,0.5162866449511401,942,1053,0.5277916875312969,951,985,0.5087719298245614,955,947,0.49789915966386555,942,960,0.5047268907563025,3048,201,56,65,20,9,28,170,254,677,725,627,724,915,1042,864,852,949,1008,1171,883,741,530,381,247,1790,1774,1840,1995,1936,1902,1902
3049,6828,5283,12111,0.43622554280525055,34.056968700000006,-118.25358999999999,38,122,0.7592592592592593,14,82,0.8469387755102041,21,104,0.8267716535433071,32,37,0.5352112676056338,25,11,0.3157894736842105,61,19,0.24390243902439024,130,31,0.19631901840490798,586,526,0.4730700179533214,408,173,0.29845626072041165,383,146,0.2768361581920904,274,131,0.32432432432432434,324,161,0.3326488706365503,439,269,0.38028169014084506,392,339,0.4638472032742155,359,236,0.3969849246231156,321,227,0.41454545454545455,640,285,0.30852211434735705,765,355,0.3172905525846702,505,401,0.44273127753303965,385,450,0.5388291517323776,374,363,0.4925575101488498,167,344,0.672514619883041,135,276,0.6707021791767555,50,195,0.7935222672064778,954,792,0.4536613272311213,1051,775,0.424507658643326,1103,788,0.41679873217115687,1065,785,0.4244060475161987,1079,797,0.4249201277955272,776,612,0.44100719424460433,800,734,0.478515625,3049,160,96,125,69,36,80,161,1112,581,529,405,485,708,731,595,548,925,1120,906,835,737,511,411,245,1746,1826,1891,1850,1876,1388,1534
3051,4187,4242,8429,0.5032617720317875,34.045421600000005,-118.25352,101,82,0.4486486486486487,94,37,0.2857142857142857,38,34,0.47297297297297297,20,13,0.4,21,18,0.4634146341463415,4,19,0.8,32,24,0.43103448275862066,82,42,0.3412698412698413,135,120,0.4708171206225681,128,248,0.6587301587301587,172,171,0.4985507246376812,199,307,0.6062992125984252,299,380,0.5594713656387665,387,308,0.4433285509325681,267,258,0.49146110056925996,243,281,0.5361216730038023,264,315,0.5438898450946644,374,379,0.5033112582781457,377,372,0.4966711051930759,254,270,0.5152091254752852,239,164,0.4074074074074074,196,130,0.39939024390243905,145,160,0.5244299674267101,116,110,0.4868421052631579,524,511,0.49373191899710706,570,583,0.5056277056277056,605,593,0.495,566,593,0.5116279069767442,642,628,0.4944968553459119,637,678,0.5155656795747912,643,656,0.5049961568024597,3051,183,131,72,33,39,23,56,124,255,376,343,506,679,695,525,524,579,753,749,524,403,326,305,226,1035,1153,1198,1159,1270,1315,1299
3052,4749,3058,7807,0.39172749391727496,34.0485497,-118.25905,48,74,0.6048387096774194,31,65,0.673469387755102,51,64,0.5555555555555556,19,20,0.5121951219512195,71,9,0.12195121951219512,52,11,0.18461538461538463,226,14,0.06198347107438017,333,42,0.11405835543766578,240,125,0.34332425068119893,198,76,0.27898550724637683,248,96,0.28034682080924855,274,123,0.3107769423558897,547,187,0.2554347826086957,324,202,0.38446969696969696,233,194,0.45454545454545453,225,179,0.4433497536945813,281,207,0.42448979591836733,423,228,0.35068912710566613,252,262,0.5096899224806202,234,229,0.4946236559139785,172,221,0.5620253164556962,112,206,0.646875,96,124,0.5630630630630631,59,100,0.6273291925465838,680,392,0.3659217877094972,708,438,0.382404181184669,654,397,0.3779677113010446,679,395,0.3680297397769517,736,443,0.37595258255715497,591,479,0.44776119402985076,701,514,0.4231717337715694,3052,122,96,115,39,80,63,240,375,365,274,344,397,734,526,427,404,488,651,514,463,393,318,220,159,1072,1146,1051,1074,1179,1070,1215
3053,13,12,25,0.48148148148148145,34.0420609,-118.26338,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,3,1,0.3333333333333333,1,1,0.5,0,0,0.5,0,0,0.5,0,1,0.6666666666666666,2,0,0.25,0,0,0.5,0,1,0.6666666666666666,2,1,0.4,0,2,0.75,2,0,0.25,2,1,0.4,1,2,0.6,0,0,0.5,0,2,0.75,0,0,0.5,0,0,0.5,2,1,0.4,0,0,0.5,0,0,0.5,0,1,0.6666666666666666,3,2,0.42857142857142855,5,7,0.5714285714285714,3,1,0.3333333333333333,3053,0,0,0,0,0,0,0,4,2,0,0,1,2,0,1,3,2,2,3,3,0,2,0,0,3,0,0,1,5,12,4
3054,2155,2309,4464,0.5172413793103449,34.0456085,-118.23703,8,16,0.6538461538461539,7,12,0.6190476190476191,3,5,0.6,2,4,0.625,0,7,0.8888888888888888,8,14,0.625,14,11,0.4444444444444444,10,44,0.8035714285714286,31,134,0.8083832335329342,43,241,0.8461538461538461,71,143,0.6666666666666666,90,120,0.5707547169811321,222,158,0.4162303664921466,138,206,0.5982658959537572,144,165,0.5337620578778135,143,124,0.4646840148698885,217,152,0.4123989218328841,213,165,0.4368421052631579,228,248,0.5209205020920502,222,142,0.3907103825136612,123,73,0.37373737373737376,102,56,0.35625,86,36,0.29838709677419356,30,33,0.5230769230769231,295,318,0.5186991869918699,322,381,0.5418439716312057,342,366,0.5169014084507042,369,402,0.5213454075032341,309,318,0.5071542130365659,273,299,0.5226480836236934,245,225,0.4788135593220339,3054,24,19,8,6,7,22,25,54,165,284,214,210,380,344,309,267,369,378,476,364,196,158,122,63,613,703,708,771,627,572,470
3055,6538,5187,11725,0.44239788522213697,34.045539899999994,-118.25667,57,153,0.7264150943396226,57,69,0.546875,58,102,0.6358024691358025,41,64,0.6074766355140186,30,24,0.44642857142857145,48,15,0.24615384615384617,125,34,0.21739130434782608,326,64,0.16581632653061223,772,83,0.09801633605600933,488,118,0.19572368421052633,278,159,0.36446469248291574,355,210,0.37213403880070545,368,307,0.4549483013293944,452,298,0.3976063829787234,326,267,0.4504201680672269,296,290,0.49489795918367346,347,329,0.48672566371681414,544,512,0.4848771266540643,537,526,0.49483568075117373,381,447,0.5397590361445783,247,339,0.5782312925170068,178,260,0.5931818181818181,143,248,0.6335877862595419,84,269,0.7605633802816901,878,682,0.4372599231754161,996,767,0.4351274787535411,960,755,0.4403028538147932,963,763,0.44212962962962965,1025,783,0.4331491712707182,938,763,0.4486200822078685,778,674,0.4642365887207703,3055,210,126,160,105,54,63,159,390,855,606,437,565,675,750,593,586,676,1056,1063,828,586,438,391,353,1560,1763,1715,1726,1808,1701,1452
3056,2425,2559,4984,0.5134376253509828,34.0420609,-118.26338,21,48,0.6901408450704225,9,26,0.7297297297297297,7,32,0.8048780487804879,1,12,0.8666666666666667,3,2,0.42857142857142855,5,2,0.3333333333333333,61,44,0.4205607476635514,60,268,0.8151515151515152,158,271,0.6310904872389791,96,89,0.48128342245989303,72,69,0.48951048951048953,133,97,0.4224137931034483,345,132,0.2776617954070981,176,336,0.6556420233463035,122,126,0.508,177,93,0.34558823529411764,459,155,0.2532467532467532,139,263,0.6534653465346535,98,183,0.6501766784452296,93,80,0.46285714285714286,83,75,0.475,44,66,0.5982142857142857,33,41,0.5526315789473685,30,49,0.6172839506172839,350,401,0.5338645418326693,372,424,0.5325814536340853,417,455,0.5217391304347826,463,470,0.5037433155080214,417,414,0.49819927971188477,224,234,0.5108695652173914,182,161,0.46956521739130436,3056,69,35,39,13,5,7,105,328,429,185,141,230,477,512,248,270,614,402,281,173,158,110,74,79,751,796,872,933,831,458,343
3057,992,1193,2185,0.5459533607681756,34.0356789,-118.27081000000001,11,29,0.7142857142857143,9,18,0.6551724137931034,1,7,0.8,1,1,0.5,3,6,0.6363636363636364,7,1,0.2,17,8,0.3333333333333333,27,25,0.48148148148148145,69,32,0.32038834951456313,66,33,0.33663366336633666,34,44,0.5625,56,81,0.5899280575539568,65,73,0.5285714285714286,68,78,0.5337837837837838,71,67,0.4857142857142857,57,70,0.5503875968992248,90,119,0.5687203791469194,97,127,0.5663716814159292,68,77,0.5306122448979592,55,71,0.5625,43,54,0.5555555555555556,36,57,0.6105263157894737,22,52,0.6973684210526315,19,63,0.7619047619047619,141,165,0.538961038961039,122,148,0.5477941176470589,127,146,0.5345454545454545,138,191,0.5800604229607251,150,186,0.5532544378698225,160,205,0.5613079019073569,154,152,0.4967532467532468,3057,40,27,8,2,9,8,25,52,101,99,78,137,138,146,138,127,209,224,145,126,97,93,74,82,306,270,273,329,336,365,306
3058,3296,3503,6799,0.5152183502426114,34.0633888,-118.23616000000001,28,39,0.5797101449275363,13,26,0.6585365853658537,5,14,0.7142857142857143,3,3,0.5,4,1,0.2857142857142857,6,1,0.2222222222222222,27,20,0.42857142857142855,46,68,0.5948275862068966,88,247,0.7359050445103857,174,113,0.3944636678200692,186,147,0.4417910447761194,208,146,0.41292134831460675,253,283,0.5278810408921933,287,258,0.473491773308958,293,336,0.5340729001584786,233,232,0.4989293361884368,246,230,0.48326359832635984,253,308,0.5488454706927176,284,279,0.49557522123893805,215,284,0.5688622754491018,160,146,0.4772727272727273,141,144,0.5052264808362369,85,107,0.5567010309278351,58,71,0.549618320610687,414,398,0.49017199017199015,431,458,0.5151515151515151,380,436,0.5342298288508558,458,501,0.522372528616025,451,507,0.5291666666666667,610,618,0.5032520325203252,552,585,0.514486391571554,3058,67,39,19,6,5,7,47,114,335,287,333,354,536,545,629,465,476,561,563,499,306,285,192,129,812,889,816,959,958,1228,1137
3059,739,722,1461,0.49419002050580996,34.0379486,-118.25627,4,8,0.6428571428571429,4,1,0.2857142857142857,1,0,0.3333333333333333,0,0,0.5,1,0,0.3333333333333333,0,0,0.5,1,1,0.5,7,3,0.3333333333333333,5,28,0.8285714285714286,11,48,0.8032786885245902,30,69,0.693069306930693,43,49,0.5319148936170213,76,80,0.5126582278481012,71,63,0.47058823529411764,56,78,0.5808823529411765,86,84,0.4941860465116279,80,63,0.4413793103448276,90,46,0.34057971014492755,84,29,0.2608695652173913,29,23,0.4444444444444444,23,20,0.4666666666666667,12,15,0.5517241379310345,16,9,0.37037037037037035,9,5,0.375,90,80,0.47093023255813954,89,88,0.4972067039106145,79,87,0.5238095238095238,91,83,0.4772727272727273,122,120,0.4959016393442623,167,154,0.47987616099071206,101,110,0.5211267605633803,3059,12,5,1,0,1,0,2,10,33,59,99,92,156,134,134,170,143,136,113,52,43,27,25,14,170,177,166,174,242,321,211
3060,763,799,1562,0.5115089514066496,34.0348816,-118.25769,2,2,0.5,3,2,0.42857142857142855,0,3,0.8,0,0,0.5,2,0,0.25,2,0,0.25,1,9,0.8333333333333334,0,57,0.9830508474576272,9,75,0.8837209302325582,14,29,0.6666666666666666,28,37,0.5671641791044776,36,71,0.6605504587155964,62,76,0.55,72,77,0.5165562913907285,67,74,0.5244755244755245,60,105,0.6347305389221557,77,84,0.5214723926380368,147,39,0.2127659574468085,143,27,0.16279069767441862,22,15,0.41025641025641024,5,5,0.5,6,4,0.4166666666666667,2,4,0.625,3,4,0.5555555555555556,114,124,0.5208333333333334,124,113,0.4769874476987448,122,133,0.5214007782101168,123,117,0.48760330578512395,134,143,0.5161290322580645,89,101,0.53125,57,68,0.5433070866141733,3060,4,5,3,0,2,2,10,57,84,43,65,107,138,149,141,165,161,186,170,37,10,10,6,7,238,237,255,240,277,190,125
3061,58,53,111,0.4778761061946903,34.04472,-118.26624299999999,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,1,2,0.6,1,3,0.6666666666666666,0,2,0.75,2,1,0.4,5,4,0.45454545454545453,8,4,0.35714285714285715,0,0,0.5,6,7,0.5333333333333333,1,0,0.3333333333333333,7,5,0.42857142857142855,0,3,0.8,6,11,0.631578947368421,5,4,0.45454545454545453,13,2,0.17647058823529413,0,2,0.75,3,3,0.5,0,0,0.5,2,2,0.5,5,4,0.45454545454545453,11,11,0.5,13,14,0.5172413793103449,15,9,0.38461538461538464,7,11,0.6,5,2,0.3333333333333333,3061,0,0,0,0,0,0,0,3,4,2,3,9,12,0,13,1,12,3,17,9,15,2,6,0,4,9,22,27,24,18,7
3062,4828,4875,9703,0.5024214322514168,34.0485497,-118.25905,59,94,0.6129032258064516,36,50,0.5795454545454546,24,36,0.5967741935483871,11,18,0.6129032258064516,24,15,0.3902439024390244,22,6,0.23333333333333334,93,18,0.168141592920354,102,55,0.3522012578616352,437,237,0.3520710059171598,377,118,0.23943661971830985,185,133,0.41875,278,186,0.4012875536480687,285,253,0.4703703703703704,346,347,0.5007194244604316,299,283,0.4863013698630137,302,382,0.5583090379008746,364,378,0.5094086021505376,446,440,0.4966216216216216,317,588,0.649393605292172,267,449,0.6267409470752089,190,334,0.6368821292775665,166,190,0.5335195530726257,110,138,0.556,88,127,0.5898617511520737,666,680,0.505192878338279,632,638,0.5023584905660378,700,692,0.4971305595408895,703,724,0.5073477956613016,747,761,0.5046357615894039,685,696,0.5039768618944324,695,684,0.4960173787110789,3062,153,86,60,29,39,28,111,157,674,495,318,464,538,693,582,684,742,886,905,716,524,356,248,215,1346,1270,1392,1427,1508,1381,1379
3063,5763,7652,13415,0.5703957665648058,34.0491982,-118.25283,86,124,0.589622641509434,79,69,0.4666666666666667,61,50,0.45132743362831856,23,22,0.48936170212765956,9,25,0.7222222222222222,19,40,0.6721311475409836,42,89,0.6766917293233082,90,393,0.8123711340206186,128,827,0.8652037617554859,179,490,0.7317436661698957,261,275,0.5130111524163569,359,371,0.5081967213114754,470,541,0.5350444225074038,424,528,0.5545073375262054,367,459,0.5555555555555556,396,470,0.5426267281105991,476,531,0.5272547076313181,622,540,0.4647766323024055,519,484,0.48258706467661694,379,362,0.48855989232839836,269,335,0.5544554455445545,235,255,0.5203252032520326,168,195,0.536986301369863,102,177,0.6334519572953736,726,1038,0.5883352208380521,829,1132,0.5771777890983188,844,1200,0.5869990224828935,816,1136,0.5818833162743091,871,1222,0.5837708830548926,863,1037,0.5457413249211357,814,887,0.5214327657075749,3063,210,148,111,45,34,59,131,483,955,669,536,730,1011,952,826,866,1007,1162,1003,741,604,490,363,279,1764,1961,2044,1952,2093,1900,1701
